gene_id_x,snp_count,exon_length,snp_density,gene_norm_x,gene_map,gene_id_y,expression,gene_norm_y
rna-NM_140233.2,0,967,0.0,NM_140233,FBgn0036188,FBgn0036188,15.124505928853754,FBgn0036188
rna-NM_079302.4,0,1622,0.0,NM_079302,FBgn0015828,FBgn0015828,46.09090909090909,FBgn0015828
rna-NM_206335.3,0,3349,0.0,NM_206335,FBgn0036191,FBgn0036191,34.74703557312253,FBgn0036191
rna-NM_001144462.2,0,3343,0.0,NM_001144462,FBgn0036191,FBgn0036191,34.74703557312253,FBgn0036191
rna-NM_140236.4,0,2782,0.0,NM_140236,FBgn0036191,FBgn0036191,34.74703557312253,FBgn0036191
rna-NM_140237.2,0,952,0.0,NM_140237,FBgn0036192,FBgn0036192,17.26086956521739,FBgn0036192
rna-NM_001274792.1,0,1064,0.0,NM_001274792,FBgn0036193,FBgn0036193,6.902371541501975,FBgn0036193
rna-NM_140238.2,0,937,0.0,NM_140238,FBgn0036193,FBgn0036193,6.902371541501975,FBgn0036193
rna-NM_140239.4,0,1725,0.0,NM_140239,FBgn0036194,FBgn0036194,57.29644268774704,FBgn0036194
rna-NM_001274793.1,0,1720,0.0,NM_001274793,FBgn0036194,FBgn0036194,57.29644268774704,FBgn0036194
rna-NM_168471.3,0,1784,0.0,NM_168471,FBgn0036194,FBgn0036194,57.29644268774704,FBgn0036194
rna-NM_206338.2,0,2563,0.0,NM_206338,FBgn0036196,FBgn0036196,1.193280632411069,FBgn0036196
rna-NM_140241.3,0,1984,0.0,NM_140241,FBgn0036196,FBgn0036196,1.193280632411069,FBgn0036196
rna-NM_206336.2,0,2056,0.0,NM_206336,FBgn0036196,FBgn0036196,1.193280632411069,FBgn0036196
rna-NM_206337.2,0,2068,0.0,NM_206337,FBgn0036196,FBgn0036196,1.193280632411069,FBgn0036196
rna-NM_206339.2,0,1890,0.0,NM_206339,FBgn0036196,FBgn0036196,1.193280632411069,FBgn0036196
rna-NM_140243.4,0,752,0.0,NM_140243,FBgn0036198,FBgn0036198,96.58102766798419,FBgn0036198
rna-NM_140244.5,0,1687,0.0,NM_140244,FBgn0036199,FBgn0036199,15.01541501976284,FBgn0036199
rna-NM_168472.2,0,1618,0.0,NM_168472,FBgn0036199,FBgn0036199,15.01541501976284,FBgn0036199
rna-NM_001104119.2,0,4932,0.0,NM_001104119,FBgn0036202,FBgn0036202,1.3102766798418999,FBgn0036202
rna-NM_001382185.1,0,3123,0.0,NM_001382185,FBgn0036202,FBgn0036202,1.3102766798418999,FBgn0036202
rna-NM_001104117.2,0,3123,0.0,NM_001104117,FBgn0036202,FBgn0036202,1.3102766798418999,FBgn0036202
rna-NM_001169949.2,0,6862,0.0,NM_001169949,FBgn0015278,FBgn0015278,67.33201581027669,FBgn0015278
rna-NM_168475.3,0,6910,0.0,NM_168475,FBgn0015278,FBgn0015278,67.33201581027669,FBgn0015278
rna-NM_079304.4,0,7211,0.0,NM_079304,FBgn0015278,FBgn0015278,67.33201581027669,FBgn0015278
rna-NM_168476.3,0,1880,0.0,NM_168476,FBgn0015278,FBgn0015278,67.33201581027669,FBgn0015278
rna-NM_001274795.1,0,2181,0.0,NM_001274795,FBgn0015278,FBgn0015278,67.33201581027669,FBgn0015278
rna-NM_140251.3,0,1610,0.0,NM_140251,FBgn0036207,FBgn0036207,9.577470355731226,FBgn0036207
rna-NM_079305.3,0,2998,0.0,NM_079305,FBgn0004381,FBgn0004381,88.71581027667983,FBgn0004381
rna-NM_001274797.1,0,2971,0.0,NM_001274797,FBgn0004381,FBgn0004381,88.71581027667983,FBgn0004381
rna-NM_140254.3,0,1067,0.0,NM_140254,FBgn0036210,FBgn0036210,9.446245059288534,FBgn0036210
rna-NM_140255.4,0,1686,0.0,NM_140255,FBgn0036211,FBgn0036211,43.58893280632411,FBgn0036211
rna-NM_001169950.1,0,2169,0.0,NM_001169950,FBgn0036211,FBgn0036211,43.58893280632411,FBgn0036211
rna-NM_001169951.2,0,1460,0.0,NM_001169951,FBgn0036211,FBgn0036211,43.58893280632411,FBgn0036211
rna-NM_168479.3,0,1224,0.0,NM_168479,FBgn0036211,FBgn0036211,43.58893280632411,FBgn0036211
rna-NM_001043135.3,0,1504,0.0,NM_001043135,FBgn0036211,FBgn0036211,43.58893280632411,FBgn0036211
rna-NM_001300106.1,0,1546,0.0,NM_001300106,FBgn0036211,FBgn0036211,43.58893280632411,FBgn0036211
rna-NM_001043136.2,0,1330,0.0,NM_001043136,FBgn0036211,FBgn0036211,43.58893280632411,FBgn0036211
rna-NM_001169952.2,0,1806,0.0,NM_001169952,FBgn0036212,FBgn0036212,1.7347826086956506,FBgn0036212
rna-NM_140256.6,0,1449,0.0,NM_140256,FBgn0036212,FBgn0036212,1.7347826086956506,FBgn0036212
rna-NM_001043137.3,0,1686,0.0,NM_001043137,FBgn0036212,FBgn0036212,1.7347826086956506,FBgn0036212
rna-NM_168480.2,0,960,0.0,NM_168480,FBgn0036213,FBgn0036213,579.5494071146245,FBgn0036213
rna-NM_140257.2,0,750,0.0,NM_140257,FBgn0036213,FBgn0036213,579.5494071146245,FBgn0036213
rna-NM_168482.3,0,1526,0.0,NM_168482,FBgn0052095,FBgn0052095,33.59288537549407,FBgn0052095
rna-NM_001259795.2,0,2916,0.0,NM_001259795,FBgn0000404,FBgn0000404,878.7628458498024,FBgn0000404
rna-NM_079306.4,0,2555,0.0,NM_079306,FBgn0000404,FBgn0000404,878.7628458498024,FBgn0000404
rna-NM_001300107.1,0,2001,0.0,NM_001300107,FBgn0262366,FBgn0262366,2.6474308300395295,FBgn0262366
rna-NM_001259797.1,0,1529,0.0,NM_001259797,FBgn0262366,FBgn0262366,2.6474308300395295,FBgn0262366
rna-NM_001274801.1,0,2650,0.0,NM_001274801,FBgn0011723,FBgn0011723,24.026482213438733,FBgn0011723
rna-NM_079307.2,0,2618,0.0,NM_079307,FBgn0011723,FBgn0011723,24.026482213438733,FBgn0011723
rna-NM_079308.2,0,1158,0.0,NM_079308,FBgn0036237,FBgn0036237,35.89723320158103,FBgn0036237
rna-NM_140280.3,0,4623,0.0,NM_140280,FBgn0026432,FBgn0026432,13.502371541501976,FBgn0026432
rna-NM_001382181.1,0,1688,0.0,NM_001382181,FBgn0036239,FBgn0036239,143.9328063241107,FBgn0036239
rna-NM_140281.3,0,1688,0.0,NM_140281,FBgn0036239,FBgn0036239,143.9328063241107,FBgn0036239
rna-NM_168485.2,0,1827,0.0,NM_168485,FBgn0036239,FBgn0036239,143.9328063241107,FBgn0036239
rna-NM_168484.2,0,1893,0.0,NM_168484,FBgn0036239,FBgn0036239,143.9328063241107,FBgn0036239
rna-NM_001300112.1,0,1750,0.0,NM_001300112,FBgn0036239,FBgn0036239,143.9328063241107,FBgn0036239
rna-NM_001169958.3,0,1531,0.0,NM_001169958,FBgn0036239,FBgn0036239,143.9328063241107,FBgn0036239
rna-NM_001274806.1,0,2432,0.0,NM_001274806,FBgn0036240,FBgn0036240,24.995652173913072,FBgn0036240
rna-NM_140282.3,0,2310,0.0,NM_140282,FBgn0036240,FBgn0036240,24.995652173913072,FBgn0036240
rna-NM_001274805.1,0,2445,0.0,NM_001274805,FBgn0036240,FBgn0036240,24.995652173913072,FBgn0036240
rna-NM_168486.2,0,2323,0.0,NM_168486,FBgn0036240,FBgn0036240,24.995652173913072,FBgn0036240
rna-NM_137449.3,0,4385,0.0,NM_137449,FBgn0284221,FBgn0284221,22.007905138339922,FBgn0284221
rna-NM_001169959.2,0,4112,0.0,NM_001169959,FBgn0284221,FBgn0284221,22.007905138339922,FBgn0284221
rna-NM_140288.3,0,1513,0.0,NM_140288,FBgn0011335,FBgn0011335,22.58498023715415,FBgn0011335
rna-NM_140289.3,0,1412,0.0,NM_140289,FBgn0036248,FBgn0036248,139.34387351778656,FBgn0036248
rna-NM_001316463.1,0,1113,0.0,NM_001316463,FBgn0036249,FBgn0036249,3.450592885375496,FBgn0036249
rna-NM_140290.3,0,1101,0.0,NM_140290,FBgn0036249,FBgn0036249,3.450592885375496,FBgn0036249
rna-NM_001259801.2,0,2677,0.0,NM_001259801,FBgn0022959,FBgn0022959,538.703557312253,FBgn0022959
rna-NM_079309.4,0,1750,0.0,NM_079309,FBgn0022959,FBgn0022959,538.703557312253,FBgn0022959
rna-NM_140292.3,0,1637,0.0,NM_140292,FBgn0046296,FBgn0046296,12.444268774703556,FBgn0046296
rna-NM_140293.3,0,2745,0.0,NM_140293,FBgn0036254,FBgn0036254,87.38339920948617,FBgn0036254
rna-NM_140294.4,0,469,0.0,NM_140294,FBgn0036255,FBgn0036255,8.792490118577065,FBgn0036255
rna-NM_143785.3,0,888,0.0,NM_143785,FBgn0011455,FBgn0011455,68.61264822134387,FBgn0011455
rna-NM_001274813.1,0,714,0.0,NM_001274813,FBgn0011455,FBgn0011455,68.61264822134387,FBgn0011455
rna-NM_001274814.1,0,2228,0.0,NM_001274814,FBgn0036257,FBgn0036257,104.15059288537549,FBgn0036257
rna-NM_140295.3,0,2196,0.0,NM_140295,FBgn0036257,FBgn0036257,104.15059288537549,FBgn0036257
rna-NM_001274816.1,0,2193,0.0,NM_001274816,FBgn0036257,FBgn0036257,104.15059288537549,FBgn0036257
rna-NM_001274815.1,0,2262,0.0,NM_001274815,FBgn0036257,FBgn0036257,104.15059288537549,FBgn0036257
rna-NM_140296.3,0,1834,0.0,NM_140296,FBgn0036258,FBgn0036258,334.6324110671937,FBgn0036258
rna-NM_168491.3,0,4940,0.0,NM_168491,FBgn0013997,FBgn0013997,9.095652173913043,FBgn0013997
rna-NM_079310.3,0,4940,0.0,NM_079310,FBgn0013997,FBgn0013997,9.095652173913043,FBgn0013997
rna-NM_168492.2,0,1057,0.0,NM_168492,FBgn0052099,FBgn0052099,1.8185770750988166,FBgn0052099
rna-NM_001274818.1,0,1619,0.0,NM_001274818,FBgn0027843,FBgn0027843,116.2411067193676,FBgn0027843
rna-NM_140298.3,0,1830,0.0,NM_140298,FBgn0027843,FBgn0027843,116.2411067193676,FBgn0027843
rna-NM_001316441.1,0,2869,0.0,NM_001316441,FBgn0036263,FBgn0036263,31.007905138339922,FBgn0036263
rna-NM_140300.4,0,1533,0.0,NM_140300,FBgn0036263,FBgn0036263,31.007905138339922,FBgn0036263
rna-NM_001274821.1,0,1166,0.0,NM_001274821,FBgn0036263,FBgn0036263,31.007905138339922,FBgn0036263
rna-NM_168493.2,0,1266,0.0,NM_168493,FBgn0022709,FBgn0022709,3.1035573122529665,FBgn0022709
rna-NM_079314.3,0,963,0.0,NM_079314,FBgn0022709,FBgn0022709,3.1035573122529665,FBgn0022709
rna-NM_140302.2,0,1491,0.0,NM_140302,FBgn0036266,FBgn0036266,16.0399209486166,FBgn0036266
rna-NM_001259803.2,0,4422,0.0,NM_001259803,FBgn0260941,FBgn0260941,20.450592885375492,FBgn0260941
rna-NM_001144465.2,0,4537,0.0,NM_001144465,FBgn0260941,FBgn0260941,20.450592885375492,FBgn0260941
rna-NM_001144464.2,0,4559,0.0,NM_001144464,FBgn0260941,FBgn0260941,20.450592885375492,FBgn0260941
rna-NM_001300114.1,0,4505,0.0,NM_001300114,FBgn0260941,FBgn0260941,20.450592885375492,FBgn0260941
rna-NM_001259802.2,0,4156,0.0,NM_001259802,FBgn0260941,FBgn0260941,20.450592885375492,FBgn0260941
rna-NM_001259804.2,0,2679,0.0,NM_001259804,FBgn0260941,FBgn0260941,20.450592885375492,FBgn0260941
rna-NM_140304.7,0,6630,0.0,NM_140304,FBgn0260941,FBgn0260941,20.450592885375492,FBgn0260941
rna-NM_206343.5,0,6652,0.0,NM_206343,FBgn0260941,FBgn0260941,20.450592885375492,FBgn0260941
rna-NM_001144467.3,0,2867,0.0,NM_001144467,FBgn0260941,FBgn0260941,20.450592885375492,FBgn0260941
rna-NM_001144466.3,0,2889,0.0,NM_001144466,FBgn0260941,FBgn0260941,20.450592885375492,FBgn0260941
rna-NM_168495.3,0,2169,0.0,NM_168495,FBgn0052100,FBgn0052100,36.74308300395257,FBgn0052100
rna-NM_001274823.1,0,1894,0.0,NM_001274823,FBgn0036271,FBgn0036271,5.191699604743085,FBgn0036271
rna-NM_140307.4,0,1378,0.0,NM_140307,FBgn0036271,FBgn0036271,5.191699604743085,FBgn0036271
rna-NM_140308.3,0,1980,0.0,NM_140308,FBgn0036272,FBgn0036272,68.85770750988142,FBgn0036272
rna-NM_001300115.1,0,1980,0.0,NM_001300115,FBgn0036272,FBgn0036272,68.85770750988142,FBgn0036272
rna-NM_168496.2,0,1983,0.0,NM_168496,FBgn0036272,FBgn0036272,68.85770750988142,FBgn0036272
rna-NM_001300116.1,0,1983,0.0,NM_001300116,FBgn0036272,FBgn0036272,68.85770750988142,FBgn0036272
rna-NM_140309.2,0,3133,0.0,NM_140309,FBgn0036273,FBgn0036273,2.326482213438741,FBgn0036273
rna-NM_001274824.1,0,3051,0.0,NM_001274824,FBgn0036273,FBgn0036273,2.326482213438741,FBgn0036273
rna-NM_140313.3,0,437,0.0,NM_140313,FBgn0036277,FBgn0036277,15.924901185770752,FBgn0036277
rna-NM_140316.3,0,3768,0.0,NM_140316,FBgn0052104,FBgn0052104,5.981422924901181,FBgn0052104
rna-NM_206345.2,0,3836,0.0,NM_206345,FBgn0052103,FBgn0052103,150.17391304347825,FBgn0052103
rna-NM_168498.1,0,2622,0.0,NM_168498,FBgn0052103,FBgn0052103,150.17391304347825,FBgn0052103
rna-NM_168499.2,0,2060,0.0,NM_168499,FBgn0052103,FBgn0052103,150.17391304347825,FBgn0052103
rna-NM_001274831.1,0,1603,0.0,NM_001274831,FBgn0052103,FBgn0052103,150.17391304347825,FBgn0052103
rna-NM_001274832.1,0,2025,0.0,NM_001274832,FBgn0020655,FBgn0020655,321.9683794466403,FBgn0020655
rna-NM_079316.3,0,2085,0.0,NM_079316,FBgn0020655,FBgn0020655,321.9683794466403,FBgn0020655
rna-NM_001300119.1,0,1838,0.0,NM_001300119,FBgn0036286,FBgn0036286,45.553754940711464,FBgn0036286
rna-NM_001259805.2,0,1737,0.0,NM_001259805,FBgn0036286,FBgn0036286,45.553754940711464,FBgn0036286
rna-NM_140319.3,0,1689,0.0,NM_140319,FBgn0036286,FBgn0036286,45.553754940711464,FBgn0036286
rna-NM_001104123.2,0,3174,0.0,NM_001104123,FBgn0036287,FBgn0036287,1.2667984189723343,FBgn0036287
rna-NM_001104122.3,0,2897,0.0,NM_001104122,FBgn0036287,FBgn0036287,1.2667984189723343,FBgn0036287
rna-NM_001300121.1,0,1413,0.0,NM_001300121,FBgn0036290,FBgn0036290,49.533596837944664,FBgn0036290
rna-NM_168501.2,0,1115,0.0,NM_168501,FBgn0036290,FBgn0036290,49.533596837944664,FBgn0036290
rna-NM_206346.3,0,1180,0.0,NM_206346,FBgn0036290,FBgn0036290,49.533596837944664,FBgn0036290
rna-NM_001274837.1,0,1027,0.0,NM_001274837,FBgn0036291,FBgn0036291,7.19090909090909,FBgn0036291
rna-NM_140323.2,0,1023,0.0,NM_140323,FBgn0036291,FBgn0036291,7.19090909090909,FBgn0036291
rna-NM_140324.3,0,1377,0.0,NM_140324,FBgn0036292,FBgn0036292,11.095256916996046,FBgn0036292
rna-NM_140325.3,0,1464,0.0,NM_140325,FBgn0264848,FBgn0264848,616.7588932806324,FBgn0264848
rna-NM_001274838.1,0,1805,0.0,NM_001274838,FBgn0036294,FBgn0036294,3.5351778656126513,FBgn0036294
rna-NM_140326.2,0,1337,0.0,NM_140326,FBgn0036294,FBgn0036294,3.5351778656126513,FBgn0036294
rna-NM_140327.2,0,6072,0.0,NM_140327,FBgn0002466,FBgn0002466,43.1699604743083,FBgn0002466
rna-NM_001274839.1,0,6084,0.0,NM_001274839,FBgn0002466,FBgn0002466,43.1699604743083,FBgn0002466
rna-NM_001274842.1,0,4137,0.0,NM_001274842,FBgn0041775,FBgn0041775,1494.7707509881423,FBgn0041775
rna-NM_001274840.1,0,4155,0.0,NM_001274840,FBgn0041775,FBgn0041775,1494.7707509881423,FBgn0041775
rna-NM_001274846.1,0,2911,0.0,NM_001274846,FBgn0041775,FBgn0041775,1494.7707509881423,FBgn0041775
rna-NM_001274841.1,0,2908,0.0,NM_001274841,FBgn0041775,FBgn0041775,1494.7707509881423,FBgn0041775
rna-NM_001274847.1,0,2881,0.0,NM_001274847,FBgn0041775,FBgn0041775,1494.7707509881423,FBgn0041775
rna-NM_001274844.1,0,2899,0.0,NM_001274844,FBgn0041775,FBgn0041775,1494.7707509881423,FBgn0041775
rna-NM_140328.5,0,2896,0.0,NM_140328,FBgn0041775,FBgn0041775,1494.7707509881423,FBgn0041775
rna-NM_001274845.1,0,2869,0.0,NM_001274845,FBgn0041775,FBgn0041775,1494.7707509881423,FBgn0041775
rna-NM_001274843.1,0,2866,0.0,NM_001274843,FBgn0041775,FBgn0041775,1494.7707509881423,FBgn0041775
rna-NM_140329.3,0,2770,0.0,NM_140329,FBgn0020388,FBgn0020388,33.32806324110672,FBgn0020388
rna-NM_140330.2,0,808,0.0,NM_140330,FBgn0262524,FBgn0262524,4.011857707509882,FBgn0262524
rna-NM_001274848.1,0,724,0.0,NM_001274848,FBgn0262524,FBgn0262524,4.011857707509882,FBgn0262524
rna-NM_079319.4,0,1128,0.0,NM_079319,FBgn0004926,FBgn0004926,145.07509881422925,FBgn0004926
rna-NM_140331.3,0,2202,0.0,NM_140331,FBgn0036298,FBgn0036298,40.051383399209485,FBgn0036298
rna-NM_079320.3,0,2884,0.0,NM_079320,FBgn0036299,FBgn0036299,247.901185770751,FBgn0036299
rna-NM_001144468.1,0,343,0.0,NM_001144468,FBgn0085271,FBgn0085271,66.83794466403162,FBgn0085271
rna-NM_001104125.1,0,366,0.0,NM_001104125,FBgn0085271,FBgn0085271,66.83794466403162,FBgn0085271
rna-NM_140332.2,0,924,0.0,NM_140332,FBgn0036300,FBgn0036300,14.440711462450588,FBgn0036300
rna-NM_140333.3,0,1709,0.0,NM_140333,FBgn0036301,FBgn0036301,23.110671936758894,FBgn0036301
rna-NM_168503.5,0,2314,0.0,NM_168503,FBgn0036302,FBgn0036302,35.41501976284585,FBgn0036302
rna-NM_001144469.3,0,2360,0.0,NM_001144469,FBgn0036302,FBgn0036302,35.41501976284585,FBgn0036302
rna-NM_001144471.3,0,2749,0.0,NM_001144471,FBgn0036302,FBgn0036302,35.41501976284585,FBgn0036302
rna-NM_001144470.3,0,1964,0.0,NM_001144470,FBgn0036302,FBgn0036302,35.41501976284585,FBgn0036302
rna-NM_079322.3,0,4317,0.0,NM_079322,FBgn0015919,FBgn0015919,3.0249011857707497,FBgn0015919
rna-NM_079323.4,0,3892,0.0,NM_079323,FBgn0014343,FBgn0014343,31.52292490118577,FBgn0014343
rna-NM_001274849.2,0,3892,0.0,NM_001274849,FBgn0014343,FBgn0014343,31.52292490118577,FBgn0014343
rna-NM_168505.3,0,3019,0.0,NM_168505,FBgn0014343,FBgn0014343,31.52292490118577,FBgn0014343
rna-NM_080035.3,0,729,0.0,NM_080035,FBgn0261933,FBgn0261933,64.18972332015811,FBgn0261933
rna-NM_079324.3,0,5168,0.0,NM_079324,FBgn0014007,FBgn0014007,35.948616600790515,FBgn0014007
rna-NM_176324.2,0,5165,0.0,NM_176324,FBgn0014007,FBgn0014007,35.948616600790515,FBgn0014007
rna-NM_001274850.1,0,1838,0.0,NM_001274850,FBgn0052112,FBgn0052112,11.950592885375492,FBgn0052112
rna-NM_168506.2,0,1867,0.0,NM_168506,FBgn0052112,FBgn0052112,11.950592885375492,FBgn0052112
rna-NM_168507.2,0,1811,0.0,NM_168507,FBgn0052112,FBgn0052112,11.950592885375492,FBgn0052112
rna-NM_168508.2,0,1754,0.0,NM_168508,FBgn0052112,FBgn0052112,11.950592885375492,FBgn0052112
rna-NM_168509.3,0,1052,0.0,NM_168509,FBgn0052109,FBgn0052109,13.415019762845846,FBgn0052109
rna-NM_079325.3,0,1843,0.0,NM_079325,FBgn0010235,FBgn0010235,44.09090909090912,FBgn0010235
rna-NM_001274852.1,0,1876,0.0,NM_001274852,FBgn0010235,FBgn0010235,44.09090909090912,FBgn0010235
rna-NM_001274851.1,0,1841,0.0,NM_001274851,FBgn0010235,FBgn0010235,44.09090909090912,FBgn0010235
rna-NM_168511.1,0,2254,0.0,NM_168511,FBgn0036305,FBgn0036305,27.14624505928854,FBgn0036305
rna-NM_001274853.1,0,2285,0.0,NM_001274853,FBgn0036305,FBgn0036305,27.14624505928854,FBgn0036305
rna-NM_168510.1,0,2321,0.0,NM_168510,FBgn0036305,FBgn0036305,27.14624505928854,FBgn0036305
rna-NM_140336.2,0,2267,0.0,NM_140336,FBgn0036305,FBgn0036305,27.14624505928854,FBgn0036305
rna-NM_001038913.2,0,1032,0.0,NM_001038913,FBgn0036306,FBgn0036306,19.205533596837945,FBgn0036306
rna-NM_168512.4,0,11901,0.0,NM_168512,FBgn0052113,FBgn0052113,4.106324110671939,FBgn0052113
rna-NM_140340.2,0,4093,0.0,NM_140340,FBgn0036309,FBgn0036309,34.691699604743086,FBgn0036309
rna-NM_168513.2,0,4099,0.0,NM_168513,FBgn0036309,FBgn0036309,34.691699604743086,FBgn0036309
rna-NM_140344.3,0,4088,0.0,NM_140344,FBgn0260945,FBgn0260945,128.9683794466403,FBgn0260945
rna-NM_001169962.2,0,3446,0.0,NM_001169962,FBgn0260945,FBgn0260945,128.9683794466403,FBgn0260945
rna-NM_140343.4,0,2186,0.0,NM_140343,FBgn0261674,FBgn0261674,15.322529644268773,FBgn0261674
rna-NM_001169963.2,0,2053,0.0,NM_001169963,FBgn0261674,FBgn0261674,15.322529644268773,FBgn0261674
rna-NM_001300122.1,0,2050,0.0,NM_001300122,FBgn0261674,FBgn0261674,15.322529644268773,FBgn0261674
rna-NM_168516.3,0,2212,0.0,NM_168516,FBgn0261674,FBgn0261674,15.322529644268773,FBgn0261674
rna-NM_168517.3,0,4270,0.0,NM_168517,FBgn0262714,FBgn0262714,28.541501976284586,FBgn0262714
rna-NM_168518.3,0,4159,0.0,NM_168518,FBgn0262714,FBgn0262714,28.541501976284586,FBgn0262714
rna-NM_140345.4,0,4045,0.0,NM_140345,FBgn0262714,FBgn0262714,28.541501976284586,FBgn0262714
rna-NM_001274855.1,0,4018,0.0,NM_001274855,FBgn0262714,FBgn0262714,28.541501976284586,FBgn0262714
rna-NM_001274854.1,0,4015,0.0,NM_001274854,FBgn0262714,FBgn0262714,28.541501976284586,FBgn0262714
rna-NM_168519.2,0,4060,0.0,NM_168519,FBgn0262714,FBgn0262714,28.541501976284586,FBgn0262714
rna-NM_140346.2,0,992,0.0,NM_140346,FBgn0036314,FBgn0036314,70.46245059288538,FBgn0036314
rna-NM_140347.4,0,8603,0.0,NM_140347,FBgn0260965,FBgn0260965,3.328458498023717,FBgn0260965
rna-NM_001202159.2,0,8528,0.0,NM_001202159,FBgn0260965,FBgn0260965,3.328458498023717,FBgn0260965
rna-NM_168523.2,0,2664,0.0,NM_168523,FBgn0036316,FBgn0036316,99.47509881422918,FBgn0036316
rna-NM_140348.2,0,2968,0.0,NM_140348,FBgn0036316,FBgn0036316,99.47509881422918,FBgn0036316
rna-NM_168522.2,0,2355,0.0,NM_168522,FBgn0036316,FBgn0036316,99.47509881422918,FBgn0036316
rna-NM_140349.3,0,2797,0.0,NM_140349,FBgn0036317,FBgn0036317,12.937154150197628,FBgn0036317
rna-NM_168524.2,0,2904,0.0,NM_168524,FBgn0036317,FBgn0036317,12.937154150197628,FBgn0036317
rna-NM_168525.3,0,2870,0.0,NM_168525,FBgn0036317,FBgn0036317,12.937154150197628,FBgn0036317
rna-NM_001144472.3,0,1758,0.0,NM_001144472,FBgn0036318,FBgn0036318,26.75494071146245,FBgn0036318
rna-NM_001144473.3,0,1751,0.0,NM_001144473,FBgn0036318,FBgn0036318,26.75494071146245,FBgn0036318
rna-NM_140350.5,0,1610,0.0,NM_140350,FBgn0036318,FBgn0036318,26.75494071146245,FBgn0036318
rna-NM_001274857.2,0,1242,0.0,NM_001274857,FBgn0036318,FBgn0036318,26.75494071146245,FBgn0036318
rna-NM_001274856.2,0,1291,0.0,NM_001274856,FBgn0036318,FBgn0036318,26.75494071146245,FBgn0036318
rna-NM_001274858.2,0,1369,0.0,NM_001274858,FBgn0036318,FBgn0036318,26.75494071146245,FBgn0036318
rna-NM_001104126.2,0,1407,0.0,NM_001104126,FBgn0036324,FBgn0036324,1.42885375494072,FBgn0036324
rna-NM_001300124.1,0,1427,0.0,NM_001300124,FBgn0036324,FBgn0036324,1.42885375494072,FBgn0036324
gene-Dmel_CR14117,0,1049,0.0,CR14117,FBgn0036331,FBgn0036331,2.8980237154150217,FBgn0036331
rna-NM_140363.3,0,2215,0.0,NM_140363,FBgn0036332,FBgn0036332,1.3185770750988182,FBgn0036332
rna-NM_140364.3,0,3357,0.0,NM_140364,FBgn0036333,FBgn0036333,16.258102766798416,FBgn0036333
rna-NM_140365.3,0,594,0.0,NM_140365,FBgn0036334,FBgn0036334,374.04347826086956,FBgn0036334
rna-NM_079327.3,0,602,0.0,NM_079327,FBgn0036335,FBgn0036335,6.543083003952564,FBgn0036335
rna-NM_140366.3,0,1227,0.0,NM_140366,FBgn0036336,FBgn0036336,44.34822134387356,FBgn0036336
rna-NM_001274864.1,0,1121,0.0,NM_001274864,FBgn0036336,FBgn0036336,44.34822134387356,FBgn0036336
rna-NM_001300125.1,0,1847,0.0,NM_001300125,FBgn0036337,FBgn0036337,52.0395256916996,FBgn0036337
rna-NM_140367.4,0,1580,0.0,NM_140367,FBgn0036337,FBgn0036337,52.0395256916996,FBgn0036337
rna-NM_168532.3,0,1387,0.0,NM_168532,FBgn0036337,FBgn0036337,52.0395256916996,FBgn0036337
rna-NM_168534.4,0,613,0.0,NM_168534,FBgn0286213,FBgn0286213,603.901185770751,FBgn0286213
rna-NM_001043138.2,0,1483,0.0,NM_001043138,FBgn0083978,FBgn0083978,12.225296442687746,FBgn0083978
rna-NM_140370.3,0,3862,0.0,NM_140370,FBgn0036340,FBgn0036340,218.47430830039525,FBgn0036340
rna-NM_001300126.1,0,1305,0.0,NM_001300126,FBgn0011284,FBgn0011284,601.9090909090909,FBgn0011284
rna-NM_168537.2,0,976,0.0,NM_168537,FBgn0011284,FBgn0011284,601.9090909090909,FBgn0011284
rna-NM_079329.3,0,1075,0.0,NM_079329,FBgn0011284,FBgn0011284,601.9090909090909,FBgn0011284
rna-NM_079330.3,0,1488,0.0,NM_079330,FBgn0036341,FBgn0036341,125.99604743083005,FBgn0036341
rna-NM_001274865.1,0,1568,0.0,NM_001274865,FBgn0036341,FBgn0036341,125.99604743083005,FBgn0036341
rna-NM_001300127.1,0,1880,0.0,NM_001300127,FBgn0036342,FBgn0036342,12.547430830039524,FBgn0036342
rna-NM_001274866.1,0,927,0.0,NM_001274866,FBgn0036342,FBgn0036342,12.547430830039524,FBgn0036342
rna-NM_140371.2,0,452,0.0,NM_140371,FBgn0036342,FBgn0036342,12.547430830039524,FBgn0036342
rna-NM_079331.4,0,3365,0.0,NM_079331,FBgn0010452,FBgn0010452,211.07154150197627,FBgn0010452
rna-NM_001274867.1,0,3365,0.0,NM_001274867,FBgn0010452,FBgn0010452,211.07154150197627,FBgn0010452
rna-NM_001300130.1,0,610,0.0,NM_001300130,FBgn0287423,FBgn0287423,5.299604743083004,FBgn0287423
rna-NM_144173.3,0,452,0.0,NM_144173,FBgn0287423,FBgn0287423,5.299604743083004,FBgn0287423
rna-NM_001316458.1,0,452,0.0,NM_001316458,FBgn0287423,FBgn0287423,5.299604743083004,FBgn0287423
rna-NM_140379.3,0,792,0.0,NM_140379,FBgn0036350,FBgn0036350,3.679446640316206,FBgn0036350
rna-NM_140378.3,0,608,0.0,NM_140378,FBgn0036349,FBgn0036349,89.37628458498023,FBgn0036349
